Competition Year,Team,Team Seed,Draw,Relative Draw,Athlete Name,Delivery,Player Position,,In Turn Draws,Percent,Out-Turn Draws,Percent,Total,Total Percent,,In-Turn Hits,Percent,Out-Turn Hits,Percent,Total,Total Perent,,In-Turns,Percent,Out-Turns,Percent,Total,Overall Perent
2016,newfoundland & labrador,7,8,6,Gabrielle Molloy,Left,Second,,5,40%,7,64%,12,54%,,1,100%,7,46%,8,53%,,6,50%,14,55%,20,54%
2016,newfoundland & labrador,7,8,6,Michelle Taylor,Right,Lead,,8,88%,8,63%,16,75%,,2,63%,2,50%,4,56%,,10,83%,10,60%,20,71%
2016,newfoundland & labrador,7,11,7,Brooke Godsland,Right,Fourth,,2,0%,3,67%,5,40%,,8,59%,2,50%,10,58%,,10,48%,5,60%,15,52%
2016,newfoundland & labrador,7,11,7,Megan  Kearley,Right,Third,,7,68%,1,50%,8,66%,,4,31%,4,69%,8,50%,,11,55%,5,65%,16,58%
2016,newfoundland & labrador,7,11,7,Gabrielle Molloy,Left,Second,,4,63%,3,33%,7,50%,,5,60%,4,69%,9,64%,,9,61%,7,54%,16,58%
2016,newfoundland & labrador,7,11,7,Michelle Taylor,Right,Lead,,7,82%,7,75%,14,79%,,1,100%,1,50%,2,75%,,8,84%,8,72%,16,78%
2016,newfoundland & labrador,7,12,8,Brooke Godsland,Right,Fourth,,5,70%,10,65%,15,67%,,2,100%,3,67%,5,80%,,7,79%,13,65%,20,70%
2016,newfoundland & labrador,7,12,8,Megan  Kearley,Right,Third,,6,17%,8,84%,14,55%,,3,100%,3,83%,6,92%,,9,44%,11,84%,20,66%
2016,newfoundland & labrador,7,12,8,Gabrielle Molloy,Left,Second,,7,75%,4,94%,11,82%,,6,83%,3,92%,9,86%,,13,79%,7,93%,20,84%
2016,newfoundland & labrador,7,12,8,Michelle Taylor,Right,Lead,,9,89%,10,68%,19,78%,,0,0%,1,100%,1,100%,,9,89%,11,70%,20,79%
2016,newfoundland & labrador,7,13,9,Brooke Godsland,Right,Fourth,,4,63%,4,81%,8,72%,,2,75%,6,83%,8,81%,,6,67%,10,83%,16,77%
2016,newfoundland & labrador,7,13,9,Megan  Kearley,Right,Third,,1,50%,8,78%,9,75%,,4,69%,3,75%,7,71%,,5,65%,11,77%,16,73%
2016,newfoundland & labrador,7,13,9,Gabrielle Molloy,Left,Second,,6,88%,2,75%,8,84%,,5,70%,3,75%,8,72%,,11,80%,5,75%,16,78%
2016,newfoundland & labrador,7,13,9,Michelle Taylor,Right,Lead,,7,75%,6,92%,13,83%,,2,75%,1,100%,3,83%,,9,75%,7,93%,16,83%
2016,northern ontario,5,2,1,Megan Smith,Right,Fourth,,9,61%,5,50%,14,57%,,2,50%,4,56%,6,54%,,11,59%,9,53%,20,56%
2016,northern ontario,5,2,1,Kira Brunton,Right,Third,,10,70%,3,58%,13,67%,,3,83%,4,81%,7,82%,,13,73%,7,71%,20,73%
2016,northern ontario,5,2,1,Kate Sherry,,Second,,6,67%,5,50%,11,59%,,5,85%,4,69%,9,78%,,11,75%,9,58%,20,68%
2016,northern ontario,5,2,1,Emma Johnson,,Lead,,7,75%,6,71%,13,73%,,4,31%,3,83%,7,54%,,11,59%,9,75%,20,66%
2016,northern ontario,5,3,2,Megan Smith,Right,Fourth,,5,40%,3,75%,8,53%,,6,75%,2,100%,8,81%,,11,59%,5,85%,16,67%
2016,northern ontario,5,3,2,Kira Brunton,Right,Third,,3,100%,3,50%,6,75%,,5,50%,5,100%,10,75%,,8,69%,8,81%,16,75%
2016,northern ontario,5,3,2,Kate Sherry,,Second,,2,63%,1,0%,3,42%,,7,86%,6,83%,13,85%,,9,81%,7,71%,16,77%
2016,northern ontario,5,3,2,Emma Johnson,,Lead,,9,81%,5,70%,14,77%,,0,0%,2,100%,2,100%,,9,81%,7,79%,16,80%
2016,northern ontario,5,5,3,Megan Smith,Right,Fourth,,4,38%,7,39%,11,39%,,1,50%,3,58%,4,56%,,5,40%,10,45%,15,43%
2016,northern ontario,5,5,3,Kira Brunton,Right,Third,,4,63%,5,70%,9,67%,,1,50%,6,29%,7,32%,,5,60%,11,48%,16,52%
2016,northern ontario,5,5,3,Kate Sherry,,Second,,6,50%,3,58%,9,53%,,1,100%,6,54%,7,61%,,7,57%,9,56%,16,56%
2016,northern ontario,5,5,3,Emma Johnson,,Lead,,12,73%,1,25%,13,69%,,2,88%,1,100%,3,92%,,14,75%,2,63%,16,73%
2016,northern ontario,5,7,4,Megan Smith,Right,Fourth,,0,0%,10,50%,10,50%,,5,40%,5,65%,10,53%,,5,40%,15,55%,20,51%
2016,northern ontario,5,7,4,Kira Brunton,Right,Third,,3,75%,7,54%,10,60%,,3,100%,7,71%,10,80%,,6,88%,14,63%,20,70%
2016,northern ontario,5,7,4,Kate Sherry,,Second,,3,17%,4,63%,7,43%,,7,64%,6,83%,13,73%,,10,50%,10,75%,20,63%
2016,northern ontario,5,7,4,Emma Johnson,,Lead,,11,75%,4,75%,15,75%,,1,75%,4,100%,5,95%,,12,75%,8,88%,20,80%
2016,northern ontario,5,8,5,Megan Smith,Right,Fourth,,2,100%,2,25%,4,63%,,7,86%,5,80%,12,83%,,9,89%,7,64%,16,78%
2016,northern ontario,5,8,5,Kira Brunton,Right,Third,,6,92%,3,100%,9,94%,,2,25%,5,70%,7,57%,,8,75%,8,81%,16,78%
2016,northern ontario,5,8,5,Kate Sherry,,Second,,6,83%,4,69%,10,78%,,2,50%,4,100%,6,83%,,8,75%,8,84%,16,80%
2016,northern ontario,5,8,5,Emma Johnson,,Lead,,10,80%,3,75%,13,79%,,2,50%,1,100%,3,67%,,12,75%,4,81%,16,77%
2016,northern ontario,5,9,6,Megan Smith,Right,Fourth,,2,63%,6,54%,8,56%,,2,75%,6,75%,8,75%,,4,69%,12,65%,16,66%
2016,northern ontario,5,9,6,Kira Brunton,Right,Third,,4,81%,2,25%,6,63%,,6,92%,4,81%,10,88%,,10,88%,6,63%,16,78%
2016,northern ontario,5,9,6,Kate Sherry,,Second,,4,56%,4,50%,8,53%,,5,80%,3,92%,8,84%,,9,69%,7,68%,16,69%
2016,northern ontario,5,9,6,Emma Johnson,,Lead,,8,91%,7,79%,15,85%,,0,0%,1,50%,1,50%,,8,91%,8,75%,16,83%
2016,northern ontario,5,12,7,Megan Smith,Right,Fourth,,4,69%,7,68%,11,68%,,4,38%,3,92%,7,61%,,8,53%,10,75%,18,65%
2016,northern ontario,5,12,7,Kira Brunton,Right,Third,,10,75%,4,56%,14,70%,,4,81%,2,88%,6,83%,,14,77%,6,67%,20,74%
2016,northern ontario,5,12,7,Kate Sherry,,Second,,3,67%,10,83%,13,79%,,3,67%,4,88%,7,79%,,6,67%,14,84%,20,79%
2016,northern ontario,5,12,7,Emma Johnson,,Lead,,3,92%,9,86%,12,88%,,4,69%,4,50%,8,59%,,7,79%,13,75%,20,76%
2016,northern ontario,5,13,8,Megan Smith,Right,Fourth,,2,88%,2,38%,4,63%,,7,82%,5,100%,12,90%,,9,83%,7,82%,16,83%
2016,northern ontario,5,13,8,Kira Brunton,Right,Third,,5,85%,3,75%,8,81%,,4,100%,4,94%,8,97%,,9,92%,7,86%,16,89%
2016,northern ontario,5,13,8,Kate Sherry,,Second,,2,50%,4,63%,6,58%,,6,100%,4,75%,10,90%,,8,88%,8,69%,16,78%
2016,northern ontario,5,13,8,Emma Johnson,,Lead,,10,75%,5,55%,15,68%,,1,50%,0,0%,1,50%,,11,73%,5,55%,16,67%
2016,northern ontario,5,15,9,Megan Smith,Right,Fourth,,7,79%,2,13%,9,64%,,4,25%,3,83%,7,50%,,11,59%,5,55%,16,58%
2016,northern ontario,5,15,9,Kira Brunton,Right,Third,,4,100%,5,85%,9,92%,,3,83%,4,75%,7,79%,,7,93%,9,81%,16,86%
2016,northern ontario,5,15,9,Kate Sherry,,Second,,2,100%,7,68%,9,75%,,3,75%,4,81%,7,79%,,5,85%,11,73%,16,77%
2016,northern ontario,5,15,9,Emma Johnson,,Lead,,5,75%,7,68%,12,71%,,1,100%,3,67%,4,75%,,6,79%,10,68%,16,72%
2016,northwest territories,7,2,1,Zoey Walsh,Right,Fourth,,7,21%,4,25%,11,23%,,4,63%,1,0%,5,50%,,11,36%,5,20%,16,31%
2016,northwest territories,7,2,1,Julie Rowe,Right,Third,,2,25%,3,33%,5,30%,,2,75%,9,47%,11,52%,,4,50%,12,44%,16,45%
2016,northwest territories,7,2,1,Kaitlyn Ring,Right,Second,,4,56%,1,75%,5,60%,,4,19%,7,50%,11,39%,,8,38%,8,53%,16,45%
2016,northwest territories,7,2,1,Katherine Lenoir,Right,Lead,,3,58%,6,54%,9,56%,,1,0%,6,50%,7,43%,,4,44%,12,52%,16,50%
2016,northwest territories,7,4,2,Zoey Walsh,Right,Fourth,,8,56%,4,19%,12,44%,,1,25%,3,92%,4,75%,,9,53%,7,50%,16,52%
2016,northwest territories,7,4,2,Julie Rowe,Right,Third,,7,61%,1,100%,8,66%,,7,29%,1,75%,8,34%,,14,45%,2,88%,16,50%
2016,northwest territories,7,4,2,Kaitlyn Ring,Right,Second,,7,25%,1,100%,8,34%,,3,33%,5,50%,8,44%,,10,28%,6,58%,16,39%
2016,northwest territories,7,4,2,Katherine Lenoir,Right,Lead,,6,67%,9,61%,15,63%,,1,75%,0,0%,1,75%,,7,68%,9,61%,16,64%
2016,northwest territories,7,6,3,Zoey Walsh,Right,Fourth,,2,75%,5,65%,7,68%,,7,93%,2,88%,9,92%,,9,89%,7,71%,16,81%
2016,northwest territories,7,6,3,Julie Rowe,Right,Third,,4,69%,2,63%,6,67%,,7,71%,3,33%,10,60%,,11,70%,5,45%,16,63%
2016,northwest territories,7,6,3,Kaitlyn Ring,Right,Second,,2,63%,2,0%,4,31%,,4,38%,8,53%,12,48%,,6,46%,10,43%,16,44%
2016,northwest territories,7,6,3,Katherine Lenoir,Right,Lead,,7,50%,6,33%,13,42%,,1,0%,2,63%,3,42%,,8,44%,8,41%,16,42%
2016,northwest territories,7,7,4,Zoey Walsh,Right,Fourth,,2,75%,6,54%,8,59%,,5,40%,3,58%,8,47%,,7,50%,9,56%,16,53%
2016,northwest territories,7,7,4,Julie Rowe,Right,Third,,3,25%,3,33%,6,29%,,10,55%,0,0%,10,55%,,13,48%,3,33%,16,45%
2016,northwest territories,7,7,4,Kaitlyn Ring,Right,Second,,4,63%,3,17%,7,43%,,8,44%,1,0%,9,39%,,12,50%,4,13%,16,41%
2016,northwest territories,7,7,4,Katherine Lenoir,Right,Lead,,3,92%,9,72%,12,77%,,3,0%,1,50%,4,13%,,6,46%,10,70%,16,61%
2016,northwest territories,7,8,5,Zoey Walsh,Right,Fourth,,4,38%,4,100%,8,69%,,6,83%,2,25%,8,69%,,10,65%,6,75%,16,69%
2016,northwest territories,7,8,5,Julie Rowe,Right,Third,,3,33%,7,50%,10,45%,,5,65%,1,0%,6,54%,,8,53%,8,44%,16,48%
2016,northwest territories,7,8,5,Kaitlyn Ring,Right,Second,,4,38%,4,75%,8,56%,,8,41%,0,0%,8,41%,,12,40%,4,75%,16,48%
2016,northwest territories,7,8,5,Katherine Lenoir,Right,Lead,,4,19%,7,86%,11,61%,,5,40%,0,0%,5,40%,,9,31%,7,86%,16,55%
2016,northwest territories,7,9,6,Zoey Walsh,Right,Fourth,,3,33%,6,25%,9,28%,,5,50%,2,50%,7,50%,,8,44%,8,31%,16,38%
2016,northwest territories,7,9,6,Julie Rowe,Right,Third,,1,75%,8,63%,9,64%,,7,54%,0,0%,7,54%,,8,56%,8,63%,16,59%
2016,northwest territories,7,9,6,Kaitlyn Ring,Right,Second,,4,69%,6,29%,10,45%,,6,67%,0,0%,6,67%,,10,68%,6,29%,16,53%
2016,northwest territories,7,9,6,Katherine Lenoir,Right,Lead,,2,50%,12,60%,14,59%,,2,25%,0,0%,2,25%,,4,38%,12,60%,16,55%
2016,northwest territories,7,11,7,Zoey Walsh,Right,Fourth,,7,50%,4,44%,11,48%,,4,75%,3,50%,7,64%,,11,59%,7,46%,18,54%
2016,northwest territories,7,11,7,Julie Rowe,Right,Third,,6,79%,5,45%,11,64%,,6,54%,1,0%,7,46%,,12,67%,6,38%,18,57%
2016,northwest territories,7,11,7,Kaitlyn Ring,Right,Second,,5,85%,8,81%,13,83%,,5,55%,0,0%,5,55%,,10,70%,8,81%,18,75%
2016,northwest territories,7,11,7,Katherine Lenoir,Right,Lead,,6,83%,12,75%,18,78%,,0,0%,0,0%,0,0%,,6,83%,12,75%,18,78%
2016,northwest territories,7,12,8,Zoey Walsh,Right,Fourth,,3,17%,5,55%,8,41%,,9,89%,3,83%,12,88%,,12,71%,8,66%,20,69%
2016,northwest territories,7,12,8,Julie Rowe,Right,Third,,2,25%,7,82%,9,69%,,10,75%,1,75%,11,75%,,12,67%,8,81%,20,73%
2016,northwest territories,7,12,8,Kaitlyn Ring,Right,Second,,1,100%,5,65%,6,71%,,11,93%,3,58%,14,86%,,12,94%,8,63%,20,81%
2016,northwest territories,7,12,8,Katherine Lenoir,Right,Lead,,4,75%,10,70%,14,71%,,4,63%,2,50%,6,58%,,8,69%,12,67%,20,68%
2016,northwest territories,7,13,9,Zoey Walsh,Right,Fourth,,5,25%,7,54%,12,42%,,4,88%,0,0%,4,88%,,9,53%,7,54%,16,53%
2016,northwest territories,7,13,9,Julie Rowe,Right,Third,,4,69%,4,50%,8,59%,,7,64%,1,100%,8,69%,,11,66%,5,60%,16,64%
2016,northwest territories,7,13,9,Kaitlyn Ring,Right,Second,,2,75%,7,68%,9,69%,,6,75%,1,100%,7,79%,,8,75%,8,72%,16,73%
2016,northwest territories,7,13,9,Katherine Lenoir,Right,Lead,,0,0%,8,66%,8,66%,,7,86%,1,100%,8,88%,,7,86%,9,69%,16,77%
2016,nova scotia,2,1,1,Mary Fay,Right,Fourth,,2,100%,3,100%,5,100%,,4,56%,9,69%,13,65%,,6,71%,12,77%,18,75%
2016,nova scotia,2,1,1,Kristin Clarke,Right,Third,,0,0%,4,75%,4,75%,,10,83%,6,83%,16,83%,,10,83%,10,80%,20,81%
2016,nova scotia,2,1,1,Karlee Burgess,Right,Second,,1,100%,2,88%,3,92%,,6,88%,11,98%,17,94%,,7,89%,13,96%,20,94%
2016,nova scotia,2,1,1,Janique LeBlanc,Right,Lead,,2,100%,7,82%,9,86%,,2,50%,7,29%,9,33%,,4,75%,14,55%,18,60%
2016,nova scotia,2,2,2,Mary Fay,Right,Fourth,,0,0%,3,75%,3,75%,,10,70%,3,75%,13,71%,,10,70%,6,75%,16,72%
2016,nova scotia,2,2,2,Kristin Clarke,Right,Third,,2,63%,3,92%,5,80%,,7,86%,4,81%,11,84%,,9,81%,7,86%,16,83%
2016,nova scotia,2,2,2,Karlee Burgess,Right,Second,,2,88%,3,75%,5,80%,,9,86%,2,100%,11,89%,,11,86%,5,85%,16,86%
2016,nova scotia,2,2,2,Janique LeBlanc,Right,Lead,,1,50%,9,92%,10,88%,,3,92%,3,33%,6,63%,,4,81%,12,77%,16,78%
2016,nova scotia,2,3,3,Mary Fay,Right,Fourth,,2,100%,7,64%,9,72%,,5,50%,6,92%,11,73%,,7,64%,13,77%,20,73%
2016,nova scotia,2,3,3,Kristin Clarke,Right,Third,,3,67%,4,88%,7,79%,,10,88%,3,100%,13,90%,,13,83%,7,93%,20,86%
2016,nova scotia,2,3,3,Karlee Burgess,Right,Second,,4,63%,4,94%,8,78%,,6,100%,6,63%,12,81%,,10,85%,10,75%,20,80%
2016,nova scotia,2,3,3,Janique LeBlanc,Right,Lead,,0,0%,16,95%,16,95%,,1,100%,1,100%,2,100%,,1,100%,17,96%,18,96%
2016,nova scotia,2,4,4,Mary Fay,Right,Fourth,,6,75%,5,75%,11,75%,,6,96%,1,0%,7,82%,,12,85%,6,63%,18,78%
2016,nova scotia,2,4,4,Kristin Clarke,Right,Third,,5,100%,7,82%,12,90%,,5,85%,3,58%,8,75%,,10,93%,10,75%,20,84%
2016,nova scotia,2,4,4,Karlee Burgess,Right,Second,,5,70%,6,83%,11,77%,,2,63%,7,96%,9,89%,,7,68%,13,90%,20,83%
2016,nova scotia,2,4,4,Janique LeBlanc,Right,Lead,,4,81%,11,75%,15,77%,,2,100%,3,100%,5,100%,,6,88%,14,80%,20,83%
2016,nova scotia,2,6,5,Mary Fay,Right,Fourth,,4,88%,5,85%,9,86%,,2,88%,5,95%,7,93%,,6,88%,10,90%,16,89%
2016,nova scotia,2,6,5,Kristin Clarke,Right,Third,,1,100%,3,67%,4,75%,,3,92%,9,97%,12,96%,,4,94%,12,90%,16,91%
2016,nova scotia,2,6,5,Karlee Burgess,Right,Second,,0,0%,2,75%,2,75%,,3,100%,11,75%,14,80%,,3,100%,13,75%,16,80%
2016,nova scotia,2,6,5,Janique LeBlanc,Right,Lead,,1,75%,10,88%,11,86%,,1,100%,4,75%,5,80%,,2,88%,14,84%,16,84%
2016,nova scotia,2,8,6,Mary Fay,Right,Fourth,,7,36%,4,81%,11,52%,,5,100%,3,83%,8,94%,,12,63%,7,82%,19,70%
2016,nova scotia,2,8,6,Kristin Clarke,Right,Third,,3,92%,8,84%,11,86%,,5,90%,4,88%,9,89%,,8,91%,12,85%,20,88%
2016,nova scotia,2,8,6,Karlee Burgess,Right,Second,,0,0%,7,50%,7,50%,,3,67%,10,88%,13,83%,,3,67%,17,72%,20,71%
2016,nova scotia,2,8,6,Janique LeBlanc,Right,Lead,,4,94%,11,100%,15,98%,,3,100%,2,100%,5,100%,,7,96%,13,100%,20,99%
2016,nova scotia,2,11,7,Mary Fay,Right,Fourth,,5,90%,6,58%,11,73%,,3,50%,4,94%,7,75%,,8,75%,10,73%,18,74%
2016,nova scotia,2,11,7,Kristin Clarke,Right,Third,,2,25%,5,100%,7,79%,,6,88%,5,95%,11,91%,,8,72%,10,98%,18,86%
2016,nova scotia,2,11,7,Karlee Burgess,Right,Second,,2,75%,5,90%,7,86%,,7,86%,3,83%,10,85%,,9,83%,8,88%,17,85%
2016,nova scotia,2,11,7,Janique LeBlanc,Right,Lead,,2,63%,10,80%,12,77%,,1,100%,3,33%,4,50%,,3,75%,13,69%,16,70%
2016,nova scotia,2,12,8,Mary Fay,Right,Fourth,,1,75%,1,100%,2,88%,,8,81%,6,83%,14,82%,,9,81%,7,86%,16,83%
2016,nova scotia,2,12,8,Kristin Clarke,Right,Third,,1,50%,1,100%,2,75%,,7,71%,7,100%,14,86%,,8,69%,8,100%,16,84%
2016,nova scotia,2,12,8,Karlee Burgess,Right,Second,,1,50%,3,75%,4,69%,,9,94%,3,100%,12,96%,,10,90%,6,88%,16,89%
2016,nova scotia,2,12,8,Janique LeBlanc,Right,Lead,,1,100%,13,94%,14,95%,,0,0%,2,50%,2,50%,,1,100%,15,88%,16,89%
2016,nova scotia,2,14,9,Mary Fay,Right,Fourth,,6,79%,4,75%,10,78%,,5,75%,3,83%,8,78%,,11,77%,7,79%,18,78%
2016,nova scotia,2,14,9,Kristin Clarke,Right,Third,,3,67%,4,81%,7,75%,,4,75%,7,68%,11,70%,,7,71%,11,73%,18,72%
2016,nova scotia,2,14,9,Karlee Burgess,Right,Second,,2,63%,6,63%,8,63%,,5,80%,5,80%,10,80%,,7,75%,11,70%,18,72%
2016,nova scotia,2,14,9,Janique LeBlanc,Right,Lead,,1,25%,14,86%,15,82%,,1,100%,1,100%,2,100%,,2,63%,15,87%,17,84%
2016,nova scotia,2,15,10,Mary Fay,Right,Fourth,,3,67%,5,70%,8,69%,,4,100%,8,88%,12,92%,,7,86%,13,81%,20,83%
2016,nova scotia,2,15,10,Kristin Clarke,Right,Third,,1,100%,6,75%,7,79%,,3,100%,10,95%,13,96%,,4,100%,16,88%,20,90%
2016,nova scotia,2,15,10,Karlee Burgess,Right,Second,,0,0%,1,50%,1,50%,,6,96%,13,88%,19,91%,,6,96%,14,86%,20,89%
2016,nova scotia,2,15,10,Janique LeBlanc,Right,Lead,,1,50%,13,88%,14,86%,,1,75%,5,60%,6,63%,,2,63%,18,81%,20,79%
2016,nova scotia,2,18,11,Mary Fay,Right,Fourth,,3,100%,4,88%,7,93%,,4,81%,8,59%,12,67%,,7,89%,12,69%,19,76%
2016,nova scotia,2,18,11,Kristin Clarke,Right,Third,,3,33%,3,83%,6,58%,,4,69%,10,78%,14,75%,,7,54%,13,79%,20,70%
2016,nova scotia,2,18,11,Karlee Burgess,Right,Second,,1,100%,2,50%,3,67%,,8,69%,9,92%,17,81%,,9,72%,11,84%,20,79%
2016,nova scotia,2,18,11,Janique LeBlanc,Right,Lead,,2,100%,13,67%,15,72%,,2,100%,1,25%,3,75%,,4,100%,14,64%,18,72%
2016,nunavut,6,1,1,Sadie Pinksen,Right,Fourth,,4,0%,2,50%,6,17%,,6,50%,3,67%,9,56%,,10,30%,5,60%,15,40%
2016,nunavut,6,1,1,Christianne West,Right,Third,,2,38%,7,61%,9,56%,,1,50%,6,75%,7,71%,,3,42%,13,67%,16,63%
2016,nunavut,6,1,1,Melicia Elizaga,Right,Lead,,6,29%,10,38%,16,34%,,0,0%,0,0%,0,0%,,6,29%,10,38%,16,34%
2016,nunavut,6,2,2,Sadie Pinksen,Right,Fourth,,8,22%,4,44%,12,29%,,3,50%,1,0%,4,38%,,11,30%,5,35%,16,31%
2016,nunavut,6,2,2,Christianne West,Right,Third,,7,32%,3,33%,10,33%,,5,40%,1,75%,6,46%,,12,35%,4,44%,16,38%
2016,nunavut,6,2,2,Melicia Elizaga,Right,Lead,,8,44%,7,21%,15,33%,,1,0%,0,0%,1,0%,,9,39%,7,21%,16,31%
2016,nunavut,6,3,3,Sadie Pinksen,Right,Fourth,,7,39%,3,33%,10,38%,,4,50%,2,63%,6,54%,,11,43%,5,45%,16,44%
2016,nunavut,6,3,3,Christianne West,Right,Third,,7,68%,2,25%,9,58%,,3,67%,4,44%,7,54%,,10,68%,6,38%,16,56%
2016,nunavut,6,3,3,Melicia Elizaga,Right,Lead,,11,48%,3,17%,14,41%,,2,63%,0,0%,2,63%,,13,50%,3,17%,16,44%
2016,nunavut,6,4,4,Sadie Pinksen,Right,Fourth,,5,40%,5,35%,10,38%,,5,55%,1,0%,6,46%,,10,48%,6,29%,16,41%
2016,nunavut,6,4,4,Christianne West,Right,Third,,4,0%,7,61%,11,39%,,5,75%,0,0%,5,75%,,9,42%,7,61%,16,50%
2016,nunavut,6,4,4,Melicia Elizaga,Right,Lead,,11,75%,5,80%,16,77%,,0,0%,0,0%,0,0%,,11,75%,5,80%,16,77%
2016,nunavut,6,7,5,Sadie Pinksen,Right,Fourth,,7,57%,4,38%,11,50%,,2,25%,3,58%,5,45%,,9,50%,7,46%,16,48%
2016,nunavut,6,7,5,Christianne West,Right,Third,,7,71%,6,38%,13,56%,,3,50%,0,0%,3,50%,,10,65%,6,38%,16,55%
2016,nunavut,6,7,5,Melicia Elizaga,Right,Lead,,11,70%,5,50%,16,64%,,0,0%,0,0%,0,0%,,11,70%,5,50%,16,64%
2016,nunavut,6,9,6,Sadie Pinksen,Right,Fourth,,0,0%,8,66%,8,66%,,3,50%,5,55%,8,53%,,3,50%,13,62%,16,59%
2016,nunavut,6,9,6,Christianne West,Right,Third,,1,0%,4,31%,5,25%,,3,58%,8,53%,11,55%,,4,44%,12,46%,16,45%
2016,nunavut,6,9,6,Melicia Elizaga,Right,Lead,,9,39%,7,18%,16,30%,,0,0%,0,0%,0,0%,,9,39%,7,18%,16,30%
2016,nunavut,6,11,7,Sadie Pinksen,Right,Fourth,,10,30%,2,0%,12,25%,,1,75%,3,100%,4,94%,,11,34%,5,60%,16,42%
2016,nunavut,6,11,7,Christianne West,Right,Third,,5,55%,4,81%,9,67%,,6,58%,1,50%,7,57%,,11,57%,5,75%,16,63%
2016,nunavut,6,11,7,Melicia Elizaga,Right,Lead,,7,61%,9,44%,16,52%,,0,0%,0,0%,0,0%,,7,61%,9,44%,16,52%
2016,nunavut,6,13,8,Sadie Pinksen,Right,Fourth,,11,57%,2,100%,13,63%,,4,88%,3,42%,7,68%,,15,65%,5,65%,20,65%
2016,nunavut,6,13,8,Christianne West,Right,Third,,2,75%,2,63%,4,69%,,9,42%,7,75%,16,56%,,11,48%,9,72%,20,59%
2016,nunavut,6,13,8,Melicia Elizaga,Right,Lead,,10,68%,7,86%,17,75%,,2,38%,1,50%,3,42%,,12,63%,8,81%,20,70%
2016,nunavut,6,14,9,Sadie Pinksen,Right,Fourth,,9,47%,0,0%,9,47%,,4,63%,3,67%,7,64%,,13,52%,3,67%,16,55%
2016,nunavut,6,14,9,Christianne West,Right,Third,,7,61%,0,0%,7,61%,,6,79%,3,100%,9,86%,,13,69%,3,100%,16,75%
2016,nunavut,6,14,9,Melicia Elizaga,Right,Lead,,12,38%,3,58%,15,42%,,0,0%,0,0%,0,0%,,12,38%,3,58%,15,42%
2016,ontario,4,1,1,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,1,1,Thea Coburn,Right,Third,,5,80%,0,0%,5,80%,,6,79%,5,70%,11,75%,,11,80%,5,70%,16,77%
2016,ontario,4,1,1,Kaelyn Gregory,Right,Lead,,11,77%,3,50%,14,71%,,1,50%,1,0%,2,25%,,12,75%,4,38%,16,66%
2016,ontario,4,3,2,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,3,2,Thea Coburn,Right,Third,,3,83%,3,100%,6,92%,,6,79%,8,59%,14,68%,,9,81%,11,70%,20,75%
2016,ontario,4,3,2,Kaelyn Gregory,Right,Lead,,8,81%,10,100%,18,92%,,0,0%,2,75%,2,75%,,8,81%,12,96%,20,90%
2016,ontario,4,5,3,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,5,3,Thea Coburn,Right,Third,,2,75%,5,60%,7,64%,,3,67%,6,54%,9,58%,,5,70%,11,57%,16,61%
2016,ontario,4,5,3,Kaelyn Gregory,Right,Lead,,9,61%,6,63%,15,62%,,1,100%,0,0%,1,100%,,10,65%,6,63%,16,64%
2016,ontario,4,7,4,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,7,4,Thea Coburn,Right,Third,,6,100%,1,25%,7,89%,,6,100%,3,83%,9,94%,,12,100%,4,69%,16,92%
2016,ontario,4,7,4,Kaelyn Gregory,Right,Lead,,10,88%,2,88%,12,88%,,1,100%,2,100%,3,100%,,11,89%,4,94%,15,90%
2016,ontario,4,8,5,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,8,5,Thea Coburn,Right,Third,,8,75%,6,42%,14,61%,,0,0%,6,79%,6,79%,,8,75%,12,60%,20,66%
2016,ontario,4,8,5,Kaelyn Gregory,Right,Lead,,12,65%,6,67%,18,65%,,2,100%,0,0%,2,100%,,14,70%,6,67%,20,69%
2016,ontario,4,9,6,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
2016,ontario,4,9,6,Thea Coburn,Right,Third,,3,75%,4,50%,7,61%,,4,63%,7,64%,11,64%,,7,68%,11,59%,18,63%
2016,ontario,4,9,6,Kaelyn Gregory,Right,Lead,,9,86%,7,64%,16,77%,,1,100%,1,50%,2,75%,,10,88%,8,63%,18,76%
2016,ontario,4,12,7,Paige Ghesquire,Right,alternate,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%,,0,0%,0,0%,0,0%
